text,intent,label
do i have a dentist appointment on monday morning,calendar_query,6
do i have a meeting on saturday march twenty fifth,calendar_query,6
is my calendar free for Thursday,calendar_query,6
what important dates are there in my calendar this month,calendar_query,6
tell me about the meetings over a period of time,calendar_query,6
time time is the holiday party at the office,calendar_query,6
today's schedule,calendar_query,6
what have i got going on between three and four pm today,calendar_query,6
hows many more reminders are left,calendar_query,6
is the birthday event on fifteenth of this month true,calendar_query,6
tell me what is on my schedule for today,calendar_query,6
do i have anything planned for the twenty first,calendar_query,6
is my schedule full for tomorrow from eight am to two pm,calendar_query,6
what meetings do i have between eight ten today,calendar_query,6
need information about events before shift ends,calendar_query,6
is there any pending reminder for me,calendar_query,6
when and where is june's birthday party,calendar_query,6
what am i up to this weekend,calendar_query,6
meeting july calendar,calendar_query,6
what day is the meeting on,calendar_query,6
which day this week do i have plans,calendar_query,6
is calendar event true,calendar_query,6
is there any events planned for the next three months,calendar_query,6
tell me what is on my calendar for tomorrow,calendar_query,6
where is the event today,calendar_query,6
search schedules for this week,calendar_query,6
any upcoming events,calendar_query,6
do i have any off days this week,calendar_query,6
rahul marriage reminder,calendar_query,6
when is the next office meeting,calendar_query,6
is there any event today in my calendar,calendar_query,6
where am i supposed to be by this time tomorrow,calendar_query,6
what events are this week,calendar_query,6
i needed to prepare for a meeting,calendar_query,6
when is my doctor's appointment,calendar_query,6
events happening between eight am and five pm today,calendar_query,6
what is my next reminder,calendar_query,6
how soon is my anniversary,calendar_query,6
what meetings are available in march,calendar_query,6
what is on the agenda for the four pm meeting with joe,calendar_query,6
tell me what is on the schedule for july seventh,calendar_query,6
where is tuesday's morning meeting,calendar_query,6
my events,calendar_query,6
what's my next appointment,calendar_query,6
whats going on in my calendar,calendar_query,6
what else is on the list,calendar_query,6
what time does the dinner party start tonight,calendar_query,6
do i have a sales meeting today,calendar_query,6
please tell me when's my financial meeting,calendar_query,6
confirm that my notification is set to remind me when i leave,calendar_query,6
do i have a meeting today,calendar_query,6
shall we meet for today's party,calendar_query,6
let's go through all pending reminders,calendar_query,6
is it true that susan's birthday is on march first,calendar_query,6
what events are scheduled this week,calendar_query,6
march one is susan's birthday right,calendar_query,6
what on my calendar,calendar_query,6
is this program is scheduled,calendar_query,6
tell me when the hockey game tickets are for,calendar_query,6
tell me about my upcoming week,calendar_query,6
latest events,calendar_query,6
when is bank holiday,calendar_query,6
what day is this event scheduled for,calendar_query,6
give me the reminders,calendar_query,6
show me my calendar event this Friday afternoon,calendar_query,6
is there a chili cookoff this weekend,calendar_query,6
what events are scheduled for me to do today,calendar_query,6
what are the pending reminder for today evening,calendar_query,6
do i have a doctors appointment today,calendar_query,6
is jimmie's party on friday cancelled,calendar_query,6
what do i have scheduled on july seventh,calendar_query,6
am i busy on Wednesday evening,calendar_query,6
what events do i have scheduled today,calendar_query,6
what is on the agenda for today,calendar_query,6
when the meeting start,calendar_query,6
on my calendar are there any birthdays,calendar_query,6
am i free on sunday day,calendar_query,6
do i have any get togethers this week,calendar_query,6
please tell me the main points of my two hundred meeting from this afternoon,calendar_query,6
can you tell me the next scheduled event,calendar_query,6
anything interesting happening next friday,calendar_query,6
how many calories did i burn between three and five today,calendar_query,6
can you tell me what's on the schedule for tomorrow,calendar_query,6
do i have any thing going on at five,calendar_query,6
what's coming up this week,calendar_query,6
do the knicks have a game at home tonight,calendar_query,6
do i have free time next tuesday to schedule a meeting,calendar_query,6
how many things do i have planned tonight,calendar_query,6
hey please provide information about events by the end of the day,calendar_query,6
let me know about upcoming events,calendar_query,6
do i have anything scheduled in my events,calendar_query,6
please check my reminders,calendar_query,6
what time do i have a doctors appointment on the twenty second,calendar_query,6
what are the upcoming reminders,calendar_query,6
what time am i supposed to pick up john again,calendar_query,6
what time is the evening meeting i have with john,calendar_query,6
show me future events,calendar_query,6
list all the events in my march calendar,calendar_query,6
did you add tomorrow's meeting to my calendar,calendar_query,6
when is the doctor's appointment,calendar_query,6
which is the next event coming up,calendar_query,6
what is scheduled on my calendar today,calendar_query,6
is the thanks giving event on fourteenth of this month true,calendar_query,6
please check my coming up events,calendar_query,6
do i have any meetings on friday's afternoon,calendar_query,6
do i have any events scheduled today,calendar_query,6
is there any program for tomorrow evening,calendar_query,6
notify me about the meetings over a period of some days,calendar_query,6
open events this week,calendar_query,6
do i have any calendar events this month,calendar_query,6
what are my reminders for this week,calendar_query,6
what events are going to happen in my city between two four pm today,calendar_query,6
is the balloon festival this weekend,calendar_query,6
who is scheduled for tomorrow's meeting,calendar_query,6
does my calendar say i'm free on april one two thousand and seventeen,calendar_query,6
from four to six when do i have a free break,calendar_query,6
are there any meetings set for next wednesday,calendar_query,6
what is my schedule for tomorrow morning,calendar_query,6
is mary's birthday party tonight,calendar_query,6
tell me what's happening this week,calendar_query,6
do i have a busy day today,calendar_query,6
what are meeting scheduled for today,calendar_query,6
what is my next event,calendar_query,6
what time is the party tonight,calendar_query,6
am i on vacation this week,calendar_query,6
what meetings do i have next thursday,calendar_query,6
what's going on between three hundred and thirty and four,calendar_query,6
do i have a party tomorrow save on my calendar,calendar_query,6
when monet's exhibition takes place,calendar_query,6
do i have meeting with steve this week,calendar_query,6
what time do i work tomorrow,calendar_query,6
when is dale's birthday,calendar_query,6
give me today's calendar events after six pm,calendar_query,6
can you check the facts on this issue,calendar_query,6
what's my next events,calendar_query,6
what date is my anniversary,calendar_query,6
show me my events,calendar_query,6
is there valet service at the event,calendar_query,6
show me my meetings this Friday,calendar_query,6
what's on my schedule this week,calendar_query,6
are there any events schedule for this week,calendar_query,6
show me my reminders,calendar_query,6
My weekly plan,calendar_query,6
what are my plans for today,calendar_query,6
pawel prepare the meeting with john,calendar_query,6
when is my next appointment with dr smith,calendar_query,6
whats my schedule today,calendar_query,6
show todays reminders,calendar_query,6
make a list of all the halloween events going around in new york,calendar_query,6
what is happening this weekend,calendar_query,6
first week of march meetings,calendar_query,6
are there any events on my calendar for this week,calendar_query,6
please show today meting with clients,calendar_query,6
do i have any pending reminder,calendar_query,6
can you pull up the latest time so i won't be late for my appointment,calendar_query,6
what do i have next to do,calendar_query,6
do i have a date for tonight,calendar_query,6
tell me if there are any events from three to five,calendar_query,6
remove standup on Friday at ten am,calendar_remove,7
update the calendar with the last event removed,calendar_remove,7
take away all events,calendar_remove,7
erase next calendar event,calendar_remove,7
clear my schedule for today,calendar_remove,7
cancel everything on my calendar,calendar_remove,7
cancel my meeting tomorrow,calendar_remove,7
hey olly make sure my calendar is completely clear tomorrow,calendar_remove,7
can you delete the doctors appointment i had Tuesday,calendar_remove,7
i wish this event to be removed from my calendar,calendar_remove,7
remove my dinner event for monday,calendar_remove,7
please clear jeff's birthday from the calendar,calendar_remove,7
can you please disregard the party that i will be going to this weekend on my calendar,calendar_remove,7
clear all events on my calendar,calendar_remove,7
i need everything deleted from calendar please,calendar_remove,7
remove next meeting today in my calendar,calendar_remove,7
cancel the breakfast at tiffany's house,calendar_remove,7
remove the fundraiser for dolphines in april,calendar_remove,7
please clear out my calendar completely,calendar_remove,7
delete meeting,calendar_remove,7
can you take off the next event on my calendar,calendar_remove,7
remove the doctor's appointment i added to my calendar for february twelfth at nine am,calendar_remove,7
hey olly on the twentieth clear my calendar,calendar_remove,7
cancel my event on june nineteenth,calendar_remove,7
remove all upcoming events please,calendar_remove,7
clean my calendar,calendar_remove,7
remove all events from my calendar,calendar_remove,7
hi olly please cancel all the programs for friday,calendar_remove,7
i don't want to attend the dinner on march first any more so could you remove it from my agenda,calendar_remove,7
please delete all meetings of today after seven pm,calendar_remove,7
cancel business meeting on wednesday,calendar_remove,7
delete appointment at time,calendar_remove,7
delete my dentist appointment,calendar_remove,7
erase my next calendar event,calendar_remove,7
i want you to remove this event,calendar_remove,7
remove today's meeting at evening,calendar_remove,7
delete all my appointments for today,calendar_remove,7
cancel all my appointments,calendar_remove,7
remove calendar events for this week,calendar_remove,7
remove sample meeting from calendar app,calendar_remove,7
get rid of everything on my calendar,calendar_remove,7
please delete this calendar event,calendar_remove,7
hi olly please remove the birthday event on coming sunday,calendar_remove,7
remove all the reminders from the calendar,calendar_remove,7
remove all the events and schedules,calendar_remove,7
delete my next scheduled event please,calendar_remove,7
